  1.072266E+01  1.000000E+00 -6.725298E-01  2.350747E-05  6.820353E-01  1.345682E+00  1.355211E+00
  1.079456E+01  1.000000E+00 -6.725874E-01  2.345383E-05  6.820742E-01  1.345804E+00  1.355314E+00
  1.086367E+01  1.000000E+00 -6.726581E-01  2.786465E-05  6.820958E-01  1.345953E+00  1.355419E+00
  1.093279E+01  1.000000E+00 -6.727226E-01  2.737752E-05  6.821307E-01  1.346084E+00  1.355519E+00
  1.100190E+01  1.000000E+00 -6.727880E-01  2.670795E-05  6.821639E-01  1.346217E+00  1.355619E+00
  1.107102E+01  1.000000E+00 -6.728542E-01  2.651110E-05  6.821949E-01  1.346352E+00  1.355719E+00
  1.114014E+01  1.000000E+00 -6.729213E-01  2.676987E-05  6.822247E-01  1.346488E+00  1.355818E+00
  1.120925E+01  1.000000E+00 -6.729884E-01  2.729328E-05  6.822533E-01  1.346625E+00  1.355917E+00
  1.127535E+01  1.000000E+00 -6.730671E-01  3.321394E-05  6.822645E-01  1.346789E+00  1.356020E+00
  1.134144E+01  1.000000E+00 -6.731379E-01  3.375529E-05  6.822905E-01  1.346931E+00  1.356118E+00
  1.140754E+01  1.000000E+00 -6.732080E-01  3.380301E-05  6.823160E-01  1.347073E+00  1.356214E+00
  1.147363E+01  1.000000E+00 -6.732778E-01  3.401443E-05  6.823405E-01  1.347214E+00  1.356311E+00
  1.153973E+01  1.000000E+00 -6.733469E-01  3.435145E-05  6.823648E-01  1.347354E+00  1.356407E+00
  1.160582E+01  1.000000E+00 -6.734151E-01  3.468591E-05  6.823891E-01  1.347494E+00  1.356502E+00
  1.167208E+01  1.000000E+00 -6.734816E-01  3.465149E-05  6.824147E-01  1.347630E+00  1.356598E+00
  1.173834E+01  1.000000E+00 -6.735475E-01  3.501975E-05  6.824398E-01  1.347765E+00  1.356693E+00
  1.180460E+01  1.000000E+00 -6.736123E-01  3.537860E-05  6.824652E-01  1.347899E+00  1.356787E+00
  1.187086E+01  1.000000E+00 -6.736760E-01  3.570856E-05  6.824914E-01  1.348031E+00  1.356882E+00
  1.193712E+01  1.000000E+00 -6.737389E-01  3.596544E-05  6.825185E-01  1.348161E+00  1.356976E+00
  1.200338E+01  1.000000E+00 -6.738002E-01  3.612104E-05  6.825462E-01  1.348288E+00  1.357070E+00
  1.207192E+01  1.000000E+00 -6.738511E-01  3.205971E-05  6.825880E-01  1.348392E+00  1.357161E+00
  1.214046E+01  1.000000E+00 -6.739066E-01  3.226237E-05  6.826186E-01  1.348510E+00  1.357254E+00
  1.220900E+01  1.000000E+00 -6.739608E-01  3.256316E-05  6.826509E-01  1.348625E+00  1.357348E+00
  1.227753E+01  1.000000E+00 -6.740134E-01  3.269816E-05  6.826856E-01  1.348737E+00  1.357442E+00
  1.234607E+01  1.000000E+00 -6.740648E-01  3.275317E-05  6.827221E-01  1.348845E+00  1.357535E+00
  1.241461E+01  1.000000E+00 -6.741147E-01  3.280727E-05  6.827602E-01  1.348950E+00  1.357629E+00
  1.248451E+01  1.000000E+00 -6.741577E-01  3.044648E-05  6.828079E-01  1.349040E+00  1.357720E+00
  1.255442E+01  1.000000E+00 -6.742027E-01  3.062198E-05  6.828495E-01  1.349136E+00  1.357814E+00
  1.262432E+01  1.000000E+00 -6.742458E-01  3.075806E-05  6.828927E-01  1.349229E+00  1.357907E+00
  1.269423E+01  1.000000E+00 -6.742866E-01  3.072953E-05  6.829382E-01  1.349318E+00  1.358000E+00
  1.276414E+01  1.000000E+00 -6.743256E-01  3.059239E-05  6.829864E-01  1.349401E+00  1.358093E+00
  1.283404E+01  1.000000E+00 -6.743621E-01  3.040064E-05  6.830373E-01  1.349479E+00  1.358185E+00
  1.290350E+01  1.000000E+00 -6.743982E-01  3.081196E-05  6.830890E-01  1.349556E+00  1.358278E+00
  1.297297E+01  1.000000E+00 -6.744310E-01  3.041956E-05  6.831454E-01  1.349625E+00  1.358370E+00
  1.304243E+01  1.000000E+00 -6.744623E-01  2.984163E-05  6.832027E-01  1.349691E+00  1.358461E+00
  1.311189E+01  1.000000E+00 -6.744926E-01  2.921695E-05  6.832595E-01  1.349756E+00  1.358552E+00
  1.318135E+01  1.000000E+00 -6.745224E-01  2.862137E-05  6.833151E-01  1.349822E+00  1.358643E+00
  1.325081E+01  1.000000E+00 -6.745506E-01  2.816922E-05  6.833695E-01  1.349886E+00  1.358733E+00
  1.332225E+01  1.000000E+00 -6.745678E-01  2.468649E-05  6.834369E-01  1.349927E+00  1.358821E+00
  1.339368E+01  1.000000E+00 -6.745867E-01  2.510371E-05  6.834967E-01  1.349976E+00  1.358911E+00
  1.346511E+01  1.000000E+00 -6.746008E-01  2.567327E-05  6.835634E-01  1.350013E+00  1.359001E+00
  1.353654E+01  1.000000E+00 -6.746097E-01  2.617969E-05  6.836389E-01  1.350037E+00  1.359092E+00
  1.360798E+01  1.000000E+00 -6.746144E-01  2.663900E-05  6.837225E-01  1.350048E+00  1.359183E+00
  1.367941E+01  1.000000E+00 -6.746161E-01  2.704821E-05  6.838116E-01  1.350050E+00  1.359273E+00
  1.375079E+01  1.000000E+00 -6.746173E-01  2.732149E-05  6.839029E-01  1.350049E+00  1.359362E+00
  1.382217E+01  1.000000E+00 -6.746204E-01  2.741870E-05  6.839928E-01  1.350051E+00  1.359450E+00
  1.389354E+01  1.000000E+00 -6.746279E-01  2.732588E-05  6.840766E-01  1.350062E+00  1.359538E+00
  1.396492E+01  1.000000E+00 -6.746419E-01  2.717174E-05  6.841513E-01  1.350089E+00  1.359625E+00
  1.403630E+01  1.000000E+00 -6.746643E-01  2.702968E-05  6.842147E-01  1.350134E+00  1.359712E+00
  1.410768E+01  1.000000E+00 -6.746955E-01  2.698402E-05  6.842656E-01  1.350200E+00  1.359797E+00
  1.417683E+01  1.000000E+00 -6.747443E-01  3.061343E-05  6.842920E-01  1.350306E+00  1.359884E+00
  1.424599E+01  1.000000E+00 -6.747947E-01  3.051322E-05  6.843204E-01  1.350412E+00  1.359968E+00
  1.431514E+01  1.000000E+00 -6.748513E-01  3.042280E-05  6.843399E-01  1.350532E+00  1.360051E+00
  1.438430E+01  1.000000E+00 -6.749125E-01  3.066893E-05  6.843527E-01  1.350663E+00  1.360134E+00
  1.445345E+01  1.000000E+00 -6.749770E-01  3.114233E-05  6.843617E-01  1.350800E+00  1.360216E+00
  1.452261E+01  1.000000E+00 -6.750426E-01  3.173088E-05  6.843689E-01  1.350940E+00  1.360298E+00
  1.459164E+01  1.000000E+00 -6.751083E-01  3.252847E-05  6.843758E-01  1.351080E+00  1.360380E+00
  1.466067E+01  1.000000E+00 -6.751719E-01  3.321571E-05  6.843849E-01  1.351216E+00  1.360462E+00
  1.472970E+01  1.000000E+00 -6.752325E-01  3.393776E-05  6.843970E-01  1.351345E+00  1.360544E+00
  1.479873E+01  1.000000E+00 -6.752891E-01  3.469694E-05  6.844134E-01  1.351466E+00  1.360625E+00
  1.486776E+01  1.000000E+00 -6.753411E-01  3.546884E-05  6.844349E-01  1.351576E+00  1.360705E+00
  1.493679E+01  1.000000E+00 -6.753876E-01  3.622773E-05  6.844619E-01  1.351675E+00  1.360786E+00
  1.500390E+01  1.000000E+00 -6.754357E-01  4.014669E-05  6.844844E-01  1.351779E+00  1.360868E+00
  1.507101E+01  1.000000E+00 -6.754727E-01  4.062839E-05  6.845229E-01  1.351857E+00  1.360947E+00
  1.513812E+01  1.000000E+00 -6.755030E-01  4.087618E-05  6.845674E-01  1.351920E+00  1.361026E+00
  1.520523E+01  1.000000E+00 -6.755267E-01  4.120312E-05  6.846179E-01  1.351971E+00  1.361104E+00
  1.527235E+01  1.000000E+00 -6.755437E-01  4.156740E-05  6.846748E-01  1.352009E+00  1.361181E+00
  1.533946E+01  1.000000E+00 -6.755535E-01  4.188865E-05  6.847380E-01  1.352032E+00  1.361259E+00
  1.539956E+01  1.000000E+00 -6.755868E-01  5.492696E-05  6.847655E-01  1.352111E+00  1.361345E+00
  1.545967E+01  1.000000E+00 -6.755994E-01  5.586270E-05  6.848298E-01  1.352135E+00  1.361422E+00
  1.551977E+01  1.000000E+00 -6.756043E-01  5.504394E-05  6.849019E-01  1.352143E+00  1.361496E+00
  1.557988E+01  1.000000E+00 -6.756035E-01  5.441092E-05  6.849775E-01  1.352141E+00  1.361569E+00
  1.563998E+01  1.000000E+00 -6.755972E-01  5.421764E-05  6.850574E-01  1.352128E+00  1.361643E+00
  1.570008E+01  1.000000E+00 -6.755850E-01  5.426838E-05  6.851419E-01  1.352105E+00  1.361716E+00
  1.576608E+01  1.000000E+00 -6.755372E-01  4.315383E-05  6.852715E-01  1.352004E+00  1.361781E+00
  1.583208E+01  1.000000E+00 -6.754983E-01  4.362339E-05  6.853744E-01  1.351933E+00  1.361853E+00
  1.589808E+01  1.000000E+00 -6.754546E-01  4.479098E-05  6.854817E-01  1.351856E+00  1.361927E+00
  1.596408E+01  1.000000E+00 -6.754066E-01  4.543043E-05  6.855944E-01  1.351768E+00  1.362001E+00
  1.603008E+01  1.000000E+00 -6.753557E-01  4.571336E-05  6.857108E-01  1.351674E+00  1.362075E+00
  1.609607E+01  1.000000E+00 -6.753025E-01  4.590081E-05  6.858297E-01  1.351575E+00  1.362148E+00
